buyer_id,label,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
400222686508,0,0,0,1,3,6,0,0,1.3240551672230314,0.0,0.36669999999999997,0.0,0.5575262560021186,0.0,0,0,0.12368354342866361,1.2673352208739288,0.2962932713390553,0.2552868831730808
400222857725,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400222881660,0,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400222959440,0,0,1,2,2,2,0,0,2.569952122432766,1.151535636381376,0.6171949494949495,0.012750505050505012,0.5401035605020524,0.08711347750033105,0,0,0.18409338213473142,3.446894280432431,0.6630202649826492,1.0592147030290004
400223022298,0,0,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400223100442,0,0,0,1,3,8,0,0,1.1046869270884747,0.2892397947897267,0.6477777777777778,0.0922222222222222,0.5192377038996301,0.03833298485165057,0,0,0.16481183189339582,4.250974173495012,0.6962488131024742,0.9471010569262114
400223193435,0,0,1,1,2,5,0,0,8.944161409397212,0.03426881766052503,0.03333333333333324,0.003703703703703632,7.162182891049875,0.0,0,0,0.3469158878504673,9.729629234184914,0.05489581504020387,3.2944768863008513
400223295058,0,0,0,1,4,4,0,0,2.3988172362368,0.0,0.0,0.0,0.0,0.0,0,0,0.10243055555555555,2.1185018672260965,0.022843497989070906,0.864514755890691
400223424297,0,0,0,1,1,8,0,0,6.912865943642517,1.2535159747426956,0.4660470588235294,0.24221532305374482,2.9098220319207457,0.5962500167303868,0,0,0.17119838872104734,4.871031467053886,0.6345513316413898,1.2234022999160314
400223442822,0,0,0,1,1,5,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400223508837,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400223538300,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400223784473,0,0,0,1,4,6,0,0,1.0280209573851735,0.0871204201173876,0.378125,0.221875,0.5749947727747581,0.017424084023477504,0,0,0.13113113113113112,1.330797138202249,0.5658958264373747,0.8611939610588951
400223808640,0,0,0,0,2,5,0,0,0.975748705314741,0.0,0.5757575757575757,0.0,0.4809047190479795,0.0,0,0,0.1280607936954686,0.8996190814163357,0.4728332017072897,0.34201766974727893
400223871290,0,0,0,1,1,1,0,0,15.222655551615276,0.0,0.3701092144461844,0.0,0.18532255767370687,0.0,0,8,0.14759258019152213,5.906609903490908,0.08707573410437332,0.31398282708465003
400224186334,0,1,1,1,3,4,0,0,7.687505871158281,0.0,0.4037837837837837,0.0,0.961809438095959,0.0,1,0,0.2181661879101755,16.754258527829204,0.5183401212760207,1.7947698364639766
400224438067,0,0,0,3,3,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400224549574,0,1,1,1,3,4,0,0,6.63665316988522,0.0,0.11824074074074073,0.0,1.1847432940045022,0.0,0,2,0.11732207424708604,1.075683262900926,0.5679127615165875,0.34157907954640127
400224636895,0,0,0,1,5,8,0,0,6.920058673748591,0.0,0.09526450240456731,0.0,0.5562748130022983,0.0,0,0,0.10561444837063212,2.794370872965112,0.6811226042955223,0.3059339829955306
400224933119,0,0,1,1,2,4,0,0,6.969633609391007,0.0,0.6000000000000001,0.0,3.7287539810241888,0.0,0,0,0.22395171537484118,2.684686998146702,0.6969539050222969,1.1675824644652821
400225311323,0,0,0,1,4,10,0,0,1.3590785538312464,0.0,0.35000000000000003,0.0,3.2757277964137734,0.0,0,0,0.1703030303030303,0.808074404201233,0.3550532251352478,0.7956404162659647
400225329149,0,0,1,2,2,10,0,0,2.106890854246205,0.0,0.44909090909090915,0.0,0.0,0.0,0,0,0.14195583596214512,1.1769222871780565,0.41947014898271384,0.38003537389627123
400225347547,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400225458636,0,0,0,1,1,3,0,0,0.5928162767094344,0.09256007650108,0.4921928571428572,0.2220928571428571,0.6168387178894629,0.0,0,0,0.15417181160698537,2.0086494298443283,0.5522162629152024,0.7594084510658506
400225548026,0,0,0,1,3,17,0,0,6.511075355499886,0.0,0.525,0.0,0.9252580768341944,0.0,0,0,0.13113205833741987,2.8445343890983525,0.48998660838553115,0.9693887507374251
400225779008,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400226253239,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400226340023,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400226715838,0,0,1,1,3,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400226865891,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400226865998,0,0,1,2,4,11,0,0,0.7590543111806447,0.2176069921443383,0.557,0.127,0.4729096837152549,0.0,0,0,0.21558759521218715,2.3609643691038085,0.7539702016397795,0.8758868587578877
400226940339,0,0,1,1,3,35,0,0,0.7286171258127687,0.10767225819040918,0.0050000000000000695,0.0050000000000000695,0.5575262560021186,0.0,0,0,0.17509157509157508,2.4293479732172383,0.04066839606853667,0.4654163915474049
400227255380,0,0,0,2,3,31,0,0,2.9038868872950094,2.590540433931702,0.3164876343169026,0.334138211707783,0.6036584034046455,0.07305271791180824,0,0,0.32432432432432434,4.818709795887039,0.6740964875593307,1.6722315772017846
400227384903,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400227447971,0,1,1,2,4,24,0,0,6.133277576264087,0.0,0.7589041095890412,0.0,2.648460771568583,0.0,0,0,0.17073170731707318,3.2887200785373345,0.7819837315442383,1.293490251438946
400227471781,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400227759804,0,1,1,1,3,7,0,0,2.7646213317250994,2.2600916933994353,0.2855514855514856,0.2840100691590671,0.48090471904797943,0.0,0,0,0.17436108821104698,6.6855021929522644,0.6065327237657805,0.9141171767138837
400227876831,0,1,1,0,1,3,0,0,6.779599283465511,0.0,0.5465116279069767,0.0,0.0,0.0,0,0,0.18906827465473644,4.400863042716452,0.6362830945148121,0.7002532621056505
400227969432,0,1,1,1,1,1,0,1,1.3102911185655095,1.1499895455495162,0.07976190476190473,0.07976190476190473,0.5192377038996301,0.03833298485165057,0,0,0.1138353765323993,2.327574447665755,0.19485326688815055,0.5573507499822
400228056170,0,0,1,1,1,1,0,0,0.13865163625448707,0.0,0.7977,0.0,0.6168387178894629,0.0,0,0,0.17669876013022096,0.8596904829536978,0.6159214526126996,0.36578917307048925
400228083898,0,0,1,1,3,11,0,0,1.472988012441597,0.23013764207843404,0.6323095238095239,0.07179907796324321,1.050910408256122,0.25542468599160273,0,1,0.1621331424481031,1.0467598373364015,0.80173762901168,0.933617041232523
400228149460,0,0,0,1,1,3,0,0,2.4323116198525496,0.0,0.5336,0.0,0.5562748130022983,0.0,0,0,0.1900763358778626,1.1996172003872987,0.7159353270360601,0.7800407689187416
400228290185,0,1,1,1,2,5,0,0,9.19991636439613,0.0,0.6228571428571429,0.0,0.940900537267786,0.0,0,0,0.2867647058823529,9.716281944092565,0.1901028961292119,2.13265837342792
400228311106,0,0,1,0,4,24,0,0,8.137816129845042,4.8062919783454925,0.16067546503079402,0.13235707642109876,0.9680940989098514,0.3227233039698695,0,0,0.1477571020241498,3.9394576270584003,0.43043645382867735,0.962198445515674
400228599046,0,0,0,1,4,6,0,0,0.6179741800326694,0.09199447016827303,0.23111111111111116,0.16342023387422436,0.5320153655168469,0.036140684708964414,0,0,0.203125,1.7323294564503318,0.14202561427769758,1.0199179958888778
400228653409,0,1,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400228704559,0,1,1,1,1,1,0,0,23.645484185762744,0.0,-0.014705882352941188,0.0,0.5825699002289372,0.0,0,0,0.3114754098360656,22.68562123014248,-9.163170412489961E-4,1.8815284550391038
400228722505,0,0,0,1,1,2,0,0,2.0525570979656518,1.0280209573851737,-0.01157407407407414,0.01157407407407414,0.31363351242259535,0.31363351242259535,0,0,0.1669921875,0.40049162824943524,0.014825946979727691,0.2989110101595071
400228944961,0,0,0,1,1,7,0,0,41.22538764561244,0.0,0.7886507378777232,0.0,0.6168387178894631,0.0,1,13,0.0,1.2679462534394514,0.7993137996883969,0.02299111295329271
400229280777,0,0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.5575706887512806,0.0,0,1,0.15053481199553775,1.1894136198303635,0.8489692078933947,0.7255545460266137
400229349349,0,0,0,6,1,41,0,0,1.073616167574591,0.27160160307427095,0.26646159420289856,0.10479467193324028,0.5314040152010154,0.03799083894883929,0,0,0.1783000530128998,1.45396807934284,0.470975545524842,1.2162531472578608
400229349349,0,0,0,1,1,2,0,0,13.588681132020143,0.0,0.16840851063829793,0.0,0.5215076371896546,0.0,1,0,0.37067545304777594,36.9172639346394,0.1656456289744388,2.1078787171276456
400229502607,0,0,1,0,2,8,0,0,1.9266386206316366,0.488204018842649,0.25034149103360204,0.20600133745868407,0.2513046628438553,0.17769923124068907,0,0,0.1288895443149978,1.6613754719710059,0.2914606386224492,0.6290650761919997
400229565122,0,0,0,2,2,5,0,0,11.403633666547115,0.0,0.7220338983050848,0.0,1.182083977629884,0.0,0,0,0.11698233328028013,9.389909440135662,0.6643417905367315,1.1117669873533882
400229565122,0,0,1,1,1,4,0,0,0.9595268944947202,0.4112258119263087,0.0,0.0,2.9471183188052117,0.34268817660525697,0,0,0.19003115264797507,2.0820916510018015,0.07303508459832847,0.9114130954309722
400229679655,0,0,0,1,2,10,0,0,1.4753487532137664,0.8908080731955674,0.45324362680974173,0.25113677231237796,0.4188411047397588,0.22833182758102843,0,0,0.9689936980581821,3.8586705028957224,0.7921553800779447,1.4618407185632538
400229751581,0,0,1,1,4,7,0,0,4.306890327616366,0.0,0.485,0.0,1.9861872870075477,0.0,0,0,0.26436781609195403,2.076830417411127,0.6355161305561778,0.6552074527514729
400229880926,0,0,0,1,4,15,0,0,2.437713955004982,1.4145977565761525,0.3870752100840336,0.2832604443219909,0.4878616575861813,0.17071527873189044,0,0,0.1529203539823009,2.56894689300164,0.705366679813754,1.8119825483814664
400229988734,0,0,0,0,1,15,0,0,2.4055408944768137,0.013559198566931108,0.44785714285714284,0.062142857142857166,0.6258091646275856,0.0,0,0,0.13635520949202817,4.982267487467017,0.6001065523789668,0.6816451050579466
400230732347,0,0,0,1,2,8,0,0,1.5992900873816078,0.0,0.36813186813186816,0.0,0.4797870262144823,0.0,0,0,0.07207625943865487,1.5371978349285578,0.3735438441355679,0.14927528852501726
400230756708,0,0,0,3,1,10,0,0,135.83815904703076,4.928275187586035,0.12624465500914606,0.10611353752316025,0.18585689625042687,0.2628413433379229,0,0,1.0,211.32938216320198,0.2079072791052411,1.3966592049932736
400230780448,0,0,0,1,1,3,0,0,15.542282948941946,0.0,0.23103448275862068,0.0,0.0,0.0,0,0,0.19746596178268702,10.436949191398245,0.29462037801192065,0.754715109980311
400230795463,0,0,1,1,1,3,0,0,2.215751068929542,0.9902803913903213,0.6561545454545454,0.02415454545454543,0.0,0.0,0,1,0.14906417112299467,3.75242823579381,0.7086660331599444,0.9225409594804971
400230930400,0,0,0,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400231044324,0,0,0,0,1,2,0,0,34.58332196979818,0.0,0.44866666666666666,0.0,0.4809047190479795,0.0,0,0,0.4027653880463872,10.186037758746641,0.5578515914693325,1.5045221022815658
400231104329,0,0,0,1,2,5,0,0,47.35265224331444,0.0,0.07880000000000009,0.0,3.632494672015726,0.0,0,0,0.232502965599051,9.291400450139772,0.09605486063815508,1.4273227203891232
400231212821,0,0,1,1,4,10,0,0,3.827487438236545,2.3761580035509247,0.4585891452991453,0.1454840864019451,3.0576830602616196,0.9679793105190413,0,0,0.15025418941818866,6.451381449242993,0.5781717978272278,1.6802638069377374
400231356626,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400231527304,0,0,0,1,1,17,0,0,7.294688986003908,0.33601309180057587,0.4398245614035088,0.025803194822245953,0.4729096837152549,0.0,0,0,0.17330462863293863,5.08210949484243,0.5273600787772191,0.8736573297154588
400231614835,0,0,1,1,4,6,0,0,19.548261806768643,0.0,0.3041311881188118,0.0,0.0,0.0,0,0,0.1640081799591002,12.505031424687074,0.20640761321449155,0.43226529456885726
400231809633,0,0,1,1,2,11,0,0,2.412407411699811,0.6891621368202023,0.49746557971014504,0.2831834206300362,0.5562748130022983,0.0,0,0,0.1685288640595903,5.300759242641392,0.7102112999912632,1.5156620775157132
400231944750,0,0,0,1,1,4,0,0,2.2685957291268024,0.0,0.7434108527131783,0.0,0.0,0.0,0,0,0.15823776916096033,3.0954038223786573,0.6656445448412386,0.7926245076096067
400232190576,0,0,1,1,3,12,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400232358632,0,1,1,1,3,9,0,0,1.7826057641899142,0.7108041981167019,0.4634274062620797,0.2985771695051628,0.2787853443756403,0.2787853443756403,0,0,0.17570385818561002,2.4436360715600194,0.7736315234509185,1.1069018890163733
400232430785,0,0,0,1,1,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400232580125,0,0,0,1,3,7,0,0,0.47976344724736003,0.0,0.0,0.0,0.6168387178894629,0.0,0,0,0.21768202080237742,1.4878753561028393,0.02807401994167192,0.7111952841307346
400232592142,0,0,1,1,2,2,0,0,6.031311908252526,0.0,0.0,0.0,1.5078279770631315,0.0,0,2,0.13562457404342323,1.5930428282121256,0.010720430568525376,0.47526333414354716
400232916004,0,0,0,1,4,15,0,0,181.6163924665194,60.322841476310764,0.11758255092404683,0.012811788338607952,0.0,0.0,1,1,0.6437346437346437,258.11770003492023,0.20544866620795488,1.4411517478732858
400233129834,0,1,1,1,3,4,0,0,2.981387136465737,1.9533226066499658,0.39714285714285713,0.39714285714285713,0.23645484185762744,0.23645484185762744,0,0,0.2887788778877888,4.223900448534428,0.6832473391119166,0.9202119867369812
400233144653,0,0,0,5,6,25,0,0,7.6596273367207175,2.7878534437564024,0.4406072932074184,0.12197092957105475,0.0,0.0,0,0,0.1988829528897523,5.2453732077827055,0.6746191784329858,1.3112895523585066
400233168658,0,0,1,1,1,6,0,0,1.996601662595487,0.949574567050363,0.40327078170539465,0.21284596922475293,1.9729424371199165,0.7844308112591569,0,0,0.8424279583077866,12.928255984121952,0.634987930215078,4.671638341451028
400233210709,0,0,0,1,1,12,0,0,8.491813016278273,0.0,0.6894736842105263,0.0,0.1713440883026286,0.0,0,0,0.2292466765140325,8.80143042338704,0.6712400312143153,1.518312006073538
400233291280,0,0,1,1,2,4,0,0,3.4845391000132415,0.0,0.0,0.0,0.0,0.0,1,0,0.3385655721474502,6.815935245272209,0.12852366584549205,0.00485944793545367
400233294271,0,0,0,0,3,25,0,0,5.014213400088123,0.0,0.129047619047619,0.0,3.2898064954104687,0.0,0,0,0.11793237250554324,1.819097491491525,0.23283165657592733,0.22012773042383255
400233294271,0,0,0,0,4,50,0,0,5.014213400088123,0.0,0.129047619047619,0.0,3.2898064954104687,0.0,0,0,0.11765487902153683,1.8353517967195134,0.23247706793976533,0.2211304947395156
400233510669,0,0,0,1,2,12,0,0,2.0546010218239887,0.0,0.277555012224939,0.0,6.5709962285896495,0.0,0,0,0.12853185595567868,1.0569329802143423,0.2966716372160828,0.4093331779038929
400234131064,0,1,1,1,2,7,0,0,3.1837411248301306,1.582011018260224,0.5419238095238095,0.14281895952296578,0.29555192702223315,0.23815371668092655,0,0,0.1568481232910763,7.5275196099547665,0.7397408529463272,0.8292141672687425
400234209819,0,0,1,1,3,8,0,0,5.231058505528421,9.408925376432032,0.41466654968707956,0.24040846162769536,0.6676908997796585,0.26027265971823166,0,1,0.3853211009174312,24.5525904024704,0.6219679493960372,3.4662486971113546
400234215979,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400234464563,0,0,0,1,1,2,0,0,6.411365957278788,0.0,1.0869565217390534E-4,0.0,1.2545340496903814,0.0,0,0,0.12201373936224752,2.07784061854156,0.026234601292450786,0.9027653722574925
400234467881,0,0,0,1,3,4,0,0,0.7292762798460132,0.0,0.15039999999999995,0.15039999999999995,0.591041988814942,0.0,0,0,0.15105688262588074,0.559415569487202,0.333200899463876,0.3921386339761853
400234596803,0,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400234626287,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400234650168,0,1,1,1,1,10,0,0,0.7916096879581441,0.0,0.71125,0.0,0.9595268944947201,0.0,0,0,0.11040555137311381,2.8346388837400998,0.5653910838052194,0.6475030870531177
400234707303,0,0,0,1,2,12,0,0,2.3208740526599865,0.9671112421876237,0.38475225327943646,0.27737851339087277,0.5101771802074218,0.05854492231888448,0,0,0.14035087719298245,4.70013885720351,0.757815929347964,1.1075857271009726
400234722076,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400234785642,0,0,0,1,1,3,0,0,4.6274679248175845,0.0,0.5573333333333333,0.0,0.5226808650019862,0.0,0,0,0.12266754996135586,2.4512589401335987,0.5841999554935039,0.7866584765671849
400234809959,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400235187666,0,0,0,1,1,1,0,0,1.4050215240815545,0.0,0.7330729166666666,0.0,0.9595268944947201,0.0,0,0,0.11646489104116223,0.7576869728574221,0.6596864375198199,0.719252713649134
400235565616,0,0,0,1,1,11,0,0,1.2679462534394514,0.0,0.0,0.0,0.47976344724736003,0.0,0,0,0.14309488388512065,1.1929215250027465,0.018539255185574248,0.42289495357609536
400235652845,0,0,1,1,2,4,0,0,1.9003738299191018,0.1787032836769884,0.633656108597285,0.01457918552036197,0.5180309196083903,0.03824389339390799,0,0,0.1487946799667498,2.7076712555048013,0.6217678251543198,0.8518938422110705
400235715876,0,0,0,1,1,8,0,0,1.8361414726052425,1.1981422007503963,0.29609375,0.17124707741575476,0.5215076371896546,0.06021851494317858,0,2,0.2613333333333333,3.5142390865273985,0.4145222047644425,1.0147806934973636
400235736932,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400235940132,0,0,1,1,5,13,0,0,8.333692042290682,0.0,0.09547169811320752,0.0,0.0,0.0,0,2,0.1768983506349792,7.712559438656967,0.08222644648170437,1.422137383609983
400236210636,0,0,0,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400236300817,0,0,0,0,2,3,0,0,1.3090688346320825,0.8841354956415635,0.372280701754386,0.21438596491228068,0.4729096837152549,0.0,0,0,0.19096085550463265,3.1566539809922465,0.5863958012746385,0.7780616150727632
400236384606,0,0,0,2,4,12,0,0,1.1707249005911466,0.5986405145297667,0.549513013196481,0.24341397500548567,0.48088555742490346,1.916162307607124E-5,0,0,0.16748395847462047,4.068964593873785,0.8224116211038087,1.2039758051392015
400236414942,0,0,0,1,2,10,0,0,8.791116869725304,0.23083475576130175,0.5415425837320573,0.020215311004784714,3.3583441307315205,0.0,0,0,0.09141274238227147,7.789523062383766,0.5861677541115169,0.8140292258185943
400236576044,0,0,0,1,2,6,0,0,3.1399941818708834,1.9545048160162117,0.2132980866062437,0.305817303735012,0.5924188567982356,0.39885551384677526,1,0,0.3307050229278142,6.967209172682999,0.8370746692391967,0.9934646778583258
400236648950,0,1,1,0,1,1,0,0,2.5230073665995447,0.0,0.6189473684210527,0.0,0.3833298485165054,0.0,0,0,0.09164522476161646,2.587544013398456,0.5903775820039308,1.0118483275108237
400236654392,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400236714972,0,0,1,1,2,4,0,0,22.54888202062592,0.0,0.3073684210526316,0.0,0.5414473190363064,0.0,0,0,0.16198250728862973,8.51708419749246,0.37569080283722023,0.7796957407508945
400236720584,0,0,1,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400236768181,0,0,1,0,4,13,0,0,2.7813740650114918,0.0,0.0,0.0,2.051263372945975,0.0,0,0,0.11901197604790419,0.939565730750259,0.16773615344034082,0.5759915147160484
400236798638,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400236846918,0,0,1,1,2,3,0,0,0.7292762798460132,0.0,0.3007999999999999,0.0,0.9387137469413784,0.0,0,0,0.15036657757167854,0.5590919096836932,0.33696555942957007,0.3917118316435059
400236876223,0,0,1,1,2,8,0,0,14.532679489685044,0.0,0.2666666666666666,0.0,0.0,0.0,0,0,0.16374372080726182,10.383561268367123,0.35153507815894824,1.2775943405640946
400236906185,0,0,0,1,1,12,0,0,7.086791492196719,0.0,0.6915274463007159,0.0,0.2056129059631543,0.0,0,0,0.10180652680652681,2.1322339619001083,0.632552832482092,0.3338947827387911
400236906670,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400236966795,0,0,1,1,1,6,0,0,1.625783199950609,0.6931851815336858,0.4396449456975772,0.2403283137175315,0.650499136876494,0.4106895989655045,0,0,0.2045082483314444,4.515845105606975,0.6256562335350461,0.9206822805811865
400236999400,0,1,1,1,2,10,0,0,1.7677912278358798,0.10290480313650888,0.5742833226358579,0.15703982844221107,0.491757533428544,0.03264543331683931,0,0,0.7796723503844868,1.872288150091239,0.6911849607705175,0.6744869291284833
400237011483,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400237059396,0,0,1,1,1,1,0,0,6.968936646030068,0.0,0.50005,0.0,0.4530261846104155,0.0,0,0,1.0,6.968936646030068,0.50005,0.4530261846104155
400237083384,0,0,1,1,1,9,0,0,1.9679959868746935,0.1607981881334768,0.5433980340375587,0.07391446596244133,2.0164961971333315,0.0,0,0,0.21195924503090027,1.364981050492503,0.6546152869415534,0.8227372883431641
400237131164,0,0,0,1,4,6,0,0,3.9549418237609593,1.5827003929473902,0.4448492997198879,0.1273978046091379,2.3348272591459875,0.41036091576041867,0,0,0.16138036031464095,2.3575775254406333,0.6261714320827992,0.7085100052564164
400237329719,0,0,0,1,1,21,0,0,1.2238045886050564,0.20860305487586195,0.751,0.04300000000000004,0.7996450436908038,0.17383587906321826,0,0,0.16096070789002423,1.95901100300972,0.5589923689615909,0.5856009589363764
400237575995,0,0,0,0,2,6,0,0,2.674754725852718,1.0595011218297634,0.6479955128912428,0.048442393933293616,0.6489872818360147,0.01638940385321683,0,0,0.6557377049180327,4.396267052649855,0.7124146245474104,0.9666706835236506
400238097751,0,0,1,2,2,3,0,0,3.8000523163219504,2.6179683386920662,0.13373015873015875,0.13373015873015875,0.7579244327156315,0.27813740650114915,0,0,0.26895879053889293,4.080667064056577,0.37973700236140523,1.6674952692652105
400238157982,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400238190604,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400238376945,0,0,0,1,5,77,0,0,1.178231774549843,0.7286592814977381,0.4150177122946623,0.25109482993218657,0.5354145075147122,0.03186464297225544,0,0,0.17434002557005773,2.5324031221155345,0.6568263865524057,0.6116098337348228
400238391858,0,1,1,1,1,3,0,0,2.97603355120996,0.2776504689969125,0.7318055555555555,0.07481497238248902,0.4878743526573705,0.18107639282407323,0,0,0.16155157715260018,2.4956934646059796,0.7149964630008547,0.8036876570682874
