ato_create_date,order_create_date,order_number,order_buyer_id,freq_umid,abnormal_umid,earliest_abnormal_login,ip,useragent,acsdata_entrance,app_version,ipparse_ipisp,ipparse_ipcntryname,ipparse_ipprovname,logindata_logintype
2022-04-08 16:40:22,2022-04-08 12:49:28,841356905064534,400053864534,WV15z5f555c027d3bb87d0005280133f1,WV16z624e88f004062b670005df01d8df,2022-04-08 16:42:04,116.206.35.15,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2120%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-11 23:33:17,2022-03-08 19:22:47,816434716392357,400054692357,WV17z60583db432f1857400063200bf53,WV1cz61c72e2d289df2920005ee008e2d,2022-03-09 22:16:34,114.5.108.165,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BRedmi+Note+8+Pro%29,native,6.95.2,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-05-25 10:00:32,2022-05-24 16:09:14,870360082232332,400055232332,WV15z5fe2848543b0dfce000873008dce,WV12z61798ef21b97edde000615018580,2022-05-24 15:57:40,114.125.232.108,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2043%29,native,6.90.2,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-28 10:30:33,2022-04-24 12:18:39,851500080936420,400055436420,WV11z5b9279817b6475d20008827d12b3,WV12z61b1d8e46ffe26b700060c021754,2022-04-24 21:51:05,182.1.174.41,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.74.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-02 21:39:42,2022-02-24 09:23:37,800323852259031,400056159031,WV1ez61e69cc66660e9660005e700f286,wV14s6216dbd36f0301420008de77485f,2022-02-24 09:17:00,182.1.171.26,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",pc,\N,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-15 16:22:14,2022-03-15 15:03:19,821292127447348,400056447348,WV1fz60790f96377aaf400005d1008395,WV6000043621cb45e20212b4b91874537,2022-03-15 14:55:06,114.4.79.29,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A326B%29,native,6.83.1,indosatooredoo.com,印度尼西亚,,sms
2022-04-04 14:10:38,2022-04-03 10:53:34,836537158689804,400056489804,WV12z5efc00b168bf03c90007ff002d77,wV1cs624e663b4c1ed17d0006d4c4b47e,2022-04-08 22:39:42,36.72.215.124,"Mozilla/5.0 (Linux; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.79 Mobile Safari/537.36",h5,\N,telkom.co.id,印度尼西亚,中爪哇省,pass
2022-02-27 18:28:00,2022-02-27 16:40:11,809333720495672,400056495672,WV1az5d5e1c276e6896e6001beb0d4170,WV1dz6214dae90856cddc0005f2006862,2022-02-27 15:45:04,114.79.38.51,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH1919%29,native,6.94.3,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-14 23:50:37,2022-03-13 11:38:28,819691770544145,400056744145,WV1bz5c4dd39c51a630fe000945266d69,WV60179035f72df76202104633921ef91,2022-03-14 10:34:41,182.1.182.137,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-26 17:58:34,2022-05-26 15:36:04,871810663056601,400056756601,WV11z5f1e53e7119db84c0009bf0142fe,WV60179035f72df76202104633921ef91,2022-05-26 17:16:06,140.213.75.133,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.96.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-02-24 13:30:40,2022-02-20 11:15:16,797865826383318,400057083318,WV13z5cd2dbbf044246c70008e46e813d,WV19z5e86b57e23efa5d8000a2601113b,2022-02-20 13:59:10,114.5.105.80,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1909%29,native,6.93.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-02-24 16:26:04,2022-02-24 15:18:16,800522275677885,400057977885,WV14z6214899e64c8d9d7000659013d7a,WV15z61d7fd70127ca3e6000649018744,2022-02-24 16:02:23,114.5.109.59,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8A+Pro%29,native,6.92.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-04-25 14:59:23,2022-04-25 14:51:36,859840141188893,400058088893,WV1fz5d0b95fd6b8232f3000919090884,WV12z62552dc771d2b5040005f800d500,2022-04-25 14:29:15,116.206.35.14,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A032F%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-06 10:54:19,2022-03-03 14:06:40,812508524681985,400058181985,WV11z5cdc32361be320b200091f1ca0aa,WV1az5fa5dd6a33d90af80004e501885a,2022-03-06 11:13:59,120.188.87.58,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.70.0,indosatooredoo.com,印度尼西亚,东爪哇省,pass
2022-05-09 11:33:22,2022-05-07 16:34:08,866619782079819,400058379819,WV11u5e6100b67dba9b0200089f0552ad,WV60179035f72df76202104633921ef91,2022-05-08 18:26:36,114.125.219.6,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-21 19:42:11,2022-03-20 23:29:24,818299680395496,400058895496,WV12z5c7a12964da3c4e40008d8a29ef1,WV1cz61c72e2d289df2920005ee008e2d,2022-03-20 20:51:34,114.5.246.134,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BRedmi+Note+8+Pro%29,native,6.95.2,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-02-28 16:10:55,2022-02-22 06:47:15,805694365054919,400059054919,WV1dz5dd203ad154eea840009a39a28ec,WV1az61ffe558098ee88b0006500179a4,2022-02-22 12:24:31,120.188.85.119,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2159%29,native,6.93.0,indosatooredoo.com,印度尼西亚,,sms
2022-05-24 10:07:53,2022-05-23 23:51:40,877376967169293,400059369293,WV14z5e5d64183a3e691b00098004fac3,WV10z628652944cecffbf000649011718,2022-05-23 23:46:40,202.80.212.135,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,mncplay.id,印度尼西亚,,pass
2022-03-21 18:16:05,2022-02-04 15:18:18,787560015880854,400059480854,WV1dz5ce37f2c310e00a10008da5310ef,WV12z61fb602c6285461e00073b01b587,2022-02-04 14:31:47,182.1.184.251,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2030%29,native,6.88.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-07 10:28:11,2022-02-11 11:53:25,792194254359052,400059759052,WV12z5f0a829d7ad8f4af000810009f13,WV1cz60775e20127acfc700061100aee7,2022-02-11 15:35:57,114.125.248.174,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1819%29,native,6.93.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-02-23 15:17:44,2022-02-17 19:23:54,796326032118636,400060518636,WV17z6025bdfa4ff627d000060a00ea8b,WV12z5fa0bc053af831c70004fc00a465,2022-02-19 10:13:38,120.188.78.74,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-04-21 16:29:07,2022-04-21 16:11:16,855310745851992,400061451992,WV13z61b27020655199e300061801f82f,WV15z6142c83e3a19462d0005fd018213,2022-04-21 15:51:01,140.213.232.4,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2185%29,native,6.83.1,xl.co.id,印度尼西亚,楠榜省,sms
2022-05-11 18:59:35,2022-04-01 13:10:29,828087814870070,400061670070,WV15z60eceb58311ca1990005f1006098,WV10z625580203ac453db00060c0208e6,2022-05-11 19:16:22,36.70.19.189,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,telkom.co.id,印度尼西亚,,sms
2022-04-04 08:07:56,2022-03-01 13:00:24,803989602475993,400061775993,WV13z5cefa14b4de1f6d30008f55ed46c,WV1dz61a118dd710901f200066700739e,2022-03-01 15:11:31,120.188.81.40,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,6.94.2,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-03-21 09:22:41,2022-03-21 02:10:39,818369027883223,400061883223,WV17z609ddcee791a4a89000680008d69,WV1az60cb53cb30ba05a80006620117b2,2022-03-20 10:07:22,182.1.236.11,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2219%29,native,6.95.2,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-22 23:24:47,2022-04-13 16:28:52,846242763056232,400062156232,WV1fz5fd073d643208705000529001d3c,WV10z614bec434ab031d10005fa00d399,2022-04-13 20:41:52,182.1.211.187,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-12 14:43:57,2022-04-11 15:25:31,844283590817574,400062717574,WV19z5cf11bcb73f081180008d2691054,WV16z624b800d44d2af0f0005ff018162,2022-04-11 16:47:15,182.1.207.246,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A536E%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-28 17:30:15,2022-04-28 17:57:31,862146581898783,400063398783,WV15z59a7cf6c6356cbca000d6ed7f505,WV18z6221d7cc6ee58b460005e00194ae,2022-04-28 17:14:50,202.67.43.2,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2217%29,native,6.95.2,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-05 15:33:15,2022-04-04 11:12:54,837578138809361,400063509361,WV1bz5c5095c52f07b7b003cbec05682d,WV16z5f939e125dcfd723000526018c2e,2022-04-04 12:34:33,114.79.38.180,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1823%29,native,6.92.1,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-25 10:41:36,2022-03-24 15:12:03,820863698121410,400063521410,WV14z5fcdd02847e92c2e0005de01ccea,WV10z6029401e3b88b8cb00059b00de9d,2022-03-24 16:55:33,120.188.5.171,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2209%29,native,6.96.0,indosatooredoo.com,印度尼西亚,,sms
2022-03-01 09:29:19,2022-02-26 00:48:04,808328954842020,400063542020,WV12z5cefd76d015634c50022f336c058,WV19z61fea0b8462635130006a1020a37,2022-02-26 19:06:17,114.5.247.230,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3261%29,native,6.94.2,indosatooredoo.com,印度尼西亚,巴厘省,sms
2022-04-08 21:57:40,2022-04-03 19:26:25,836977101451690,400064451690,WV15z5c7e70720c61a5a50008aad2abb3,WV14z6117ad2813bb84600006be0087a7,2022-04-04 09:09:24,114.125.204.62,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-18 14:14:52,2022-03-13 15:15:18,819821161202172,400064502172,WV17z60a59e6156f9f5030005e600ee0f,WV19z5eaef37b3a9bb6ea0006fa005233,2022-03-13 16:02:58,182.1.183.116,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.94.3,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-24 12:57:10,2022-03-16 23:22:16,822321381828732,400065228732,WV17z5e106b9269ac05aa001d6f2240ff,WV600003960689d902021077a8c78bf43,2022-03-17 20:52:40,120.188.77.204,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1820%29,native,6.93.0,indosatooredoo.com,印度尼西亚,北苏拉威西省,sms
2022-04-11 22:41:35,2022-04-11 15:27:25,837338602124455,400065924455,WV1cz61cc79b4257d19230005ed0182ff,WV11z6141771127dfdcf100068e00143c,2022-04-11 15:09:50,120.188.4.99,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX1971%29,native,6.86.0,indosatooredoo.com,印度尼西亚,,sms
2022-04-25 04:35:55,2022-04-24 21:00:49,859101124452119,400067052119,WV16z61a41cc038e80c3800061300c102,WV18z6221d7cc6ee58b460005e00194ae,2022-04-24 19:54:08,114.4.215.94,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2217%29,native,6.95.2,indosatooredoo.com,印度尼西亚,,sms
2022-05-04 00:11:37,2022-05-03 22:02:48,864247592294482,400067394482,WV1ez60571a1c13b360f200075b018634,WV14z60b504e828f1a54a0005ef01678c,2022-04-19 05:23:05,112.215.210.188,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BRedmi+Note+9+Pro%29,native,6.91.1,xl.co.id,印度尼西亚,西爪哇省,3rd
2022-03-06 10:56:10,2022-03-05 19:05:33,807556291019314,400067919314,WV13z5e35aa2d42dabc5900629c04a3e9,WV19z5e85a4c55ef605120009e401b44e,2022-03-06 09:29:45,182.1.220.65,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.92.100.4,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-17 16:18:24,2022-03-17 06:30:20,822420390929574,400068129574,WV11z5f7933632266090600053101b93d,WV1ez622703754a4948eb0005ea00a367,2022-03-17 11:58:45,120.188.83.66,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.95.2,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-05-12 10:44:14,2022-05-11 12:23:43,869163996268781,400068168781,WV1bz6130c6d1347c51ae0006020083de,WV1dz5bdcead0308e36f500093025f6aa,2022-05-12 11:03:20,120.188.76.182,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1727%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-03-24 12:32:57,2022-03-23 15:36:28,826982339271102,400068471102,WV15z606f0bb50860972e00063300cbc7,WV15z61c1fc8d15733a80000ea901251e,2022-03-23 21:14:20,114.125.236.158,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3Bvivo+1940%29,native,6.92.1,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-03-28 19:11:59,2022-03-28 16:36:09,824614605454493,400068954493,WV1az5f09848425fb0eb00007be00f9f9,WV12z61b1d8e46ffe26b700060c021754,2022-03-28 14:01:40,182.1.183.145,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.74.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-26 06:45:06,2022-05-23 14:11:27,877055332294014,400069494014,WV1ez5f7835084d5343ee0004b8014eef,WV4ez5e311e69706b3799005f0f038fa2,2022-05-23 14:01:51,120.188.38.116,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1904%29,native,6.96.0,indosatooredoo.com,印度尼西亚,,3rd
2022-03-15 14:19:16,2022-03-12 09:58:31,818955160346566,400070046566,WV17z5e46c0d86a903f660008c000cd19,WV1fz5f03db88593e89e90006ea01409d,2022-03-13 10:21:23,114.125.183.174,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1902%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-22 09:39:24,2022-04-21 17:07:27,855371126267596,400070067596,wV15s625f90d74c1ed17d0006f817c5ee,WV1dz613844f600897bd200061a0197e3,2022-04-21 18:00:32,182.1.222.157,MTOPSDK%2F3.1.1.7+%28Android%3B12%3BOPPO%3BCPH2251%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-03 13:01:04,2022-03-01 12:00:53,803932033599189,400070199189,WV15z5e3293a410b77c3603f5d50394ee,WV13z615654c01089bf5e0005eb018b22,2022-03-01 15:31:00,114.5.103.75,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2185%29,native,6.94.2,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-31 09:14:18,2022-03-31 02:23:37,827059088453815,400070553815,WV18z605aa7fc645754ad0005f000a439,WV1dz622f57994ee97f5e00060501813c,2022-03-30 20:27:57,114.125.245.140,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1904%29,native,6.96.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-02-25 16:06:53,2022-02-24 14:52:33,807216377407217,400070907217,WV1fz5dcd2011220ec81600075a0638e3,WV10z616eba47592605990005e6015522,2022-02-25 13:58:43,140.213.74.6,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BOPPO%3BCPH1923%29,native,6.55.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-02-24 10:09:03,2022-02-23 15:09:05,806604531327082,400071627082,WV15z60179a4f0d3dd028000638011796,WV1fz61c72a5540ad05df00065900ad6c,2022-02-23 14:04:57,140.213.64.60,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH1937%29,native,6.93.0,xl.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-07 10:45:50,2022-02-09 15:59:28,791027421922130,400071822130,WV1fz5f9e903542b96fe40004e6016654,WV1bz61acb7932f85c1720006680135fc,2022-02-09 23:01:33,182.1.171.186,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-19 14:26:11,2022-03-27 17:36:25,830289346464510,400072164510,WV14z5ea6ff2c68bf03c90008b600903d,WV10z625580203ac453db00060c0208e6,2022-04-14 11:48:57,110.138.95.76,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.96.0,telkom.co.id,印度尼西亚,西爪哇省,sms
2022-03-04 09:50:57,2022-02-27 12:31:00,809178168023154,400072323154,WV1cu5e6a3bee5484150d000d9702ce4b,WV600008b60e7fd02202105923035e9d3,2022-02-28 15:32:18,114.5.240.187,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1820%29,native,6.94.3,indosatooredoo.com,印度尼西亚,中爪哇省,sms
2022-05-17 09:08:04,2022-05-15 14:26:24,864575077818817,400073118817,WV12z619c2bbb00996638000613011795,WV18z611ff5e509a96f3500066c0020e6,2022-05-16 11:50:34,114.125.181.160,MTOPSDK%2F1.9.3.48%20%28iOS%3B14.8.1%3BApple%3BiPhone12%2C1%29,native,6.99.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-17 07:58:38,2022-03-26 18:06:13,829200141538365,400073538365,WV1fz5bbb24df518abf320009465d2d2f,wV16s6245a8e16dc232a30006fc02f381,2022-04-07 17:17:51,114.5.250.205,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Safari/537.36",pc,\N,indosatooredoo.com,印度尼西亚,西爪哇省,3rd
2022-03-08 10:23:30,2022-03-03 22:58:16,812957788855851,400073655851,WV19z5ee069b13effec0300e83801cc58,WV1bz60f52bcd7272f83300065701e6f3,2022-03-04 18:12:58,114.125.235.163,MTOPSDK%2F1.9.3.48%20%28iOS%3B15.3.1%3BApple%3BiPhone11%2C2%29,native,6.94.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-02 13:01:57,2022-03-31 20:19:03,834483973767012,400074567012,WV1dz605716940ae67b9000070c013932,WV1fu60bbba92220ec81600089401e6a1,2022-03-31 18:43:12,182.3.68.58,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2102J20SG%29,native,6.94.2,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-05-22 08:10:25,2022-05-21 23:24:17,876105771131357,400074831357,WV6000092618612b820210786bdac42c6,WV11z61f4ca167993f321000604008ad1,2022-05-21 18:04:16,182.1.65.188,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bsamsung%3BSM-J260G%29,native,7.0.0,telkomsel.com,印度尼西亚,东爪哇省,3rd
2022-05-12 11:29:40,2022-04-28 14:33:09,862070382399543,400074999543,WV1fz5ce5256d2ba1700b0008c203639c,WV14z5d2682885a675ee90008da5d8ca8,2022-04-28 16:36:40,120.188.83.188,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1909%29,native,6.71.0,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-03-01 17:13:18,2022-02-27 09:34:22,802416264983091,400075683091,WV15z5fca440e6d253b3c0005fb0070cd,WV12z61dd8d3065f008f3000627007ede,2022-02-28 16:00:25,140.213.181.101,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.91.1,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-03-22 11:35:43,2022-03-21 14:43:54,818693844571170,400075971170,WV14z5dc1122658e3b4f0000957765e4f,WV14z61c03a057703444000103f00b475,2022-03-17 14:08:38,120.188.82.4,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1902%29,native,6.95.2,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-05-24 12:02:04,2022-05-08 12:31:55,859847080316096,400077216096,WV14z5f1ea8612dd6a53c0009fd011091,WV10z628652944cecffbf000649011718,2022-05-24 12:41:57,180.242.190.255,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,,sms
2022-03-14 20:24:05,2022-03-12 00:42:58,818813779030748,400077330748,WV11z5d4a4cfd419934ce0008c24f2628,WV1dz621d9d831fbbd5cd00063a00a541,2022-03-14 13:17:08,140.213.221.6,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1853%29,native,6.95.2,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-04-25 12:23:42,2022-04-23 08:13:49,857464347502217,400077402217,WV19z5f47af8805cbc9930005150158d7,WV1cz6260bc2d0d8b3391000630008839,2022-04-25 07:26:01,36.80.231.138,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BHXY%3BA11+Pro+Max%29,native,6.98.0,telkom.co.id,印度尼西亚,日惹特区,sms
2022-05-24 20:34:02,2022-05-04 15:26:16,857410065748406,400077948406,WV1cz5cd3f4462e2ba1620008d10476d4,WV10z628652944cecffbf000649011718,2022-05-24 14:37:11,180.242.190.255,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-A325F%29,native,7.0.0,telkom.co.id,印度尼西亚,,pass
2022-04-15 13:34:05,2022-04-10 12:11:35,843177108527816,400078227816,WV13z5bf5f76c461b0e1e03073b77010b,WV14u5e820b166c04028800087500ed6e,2022-04-10 13:55:30,114.125.188.204,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1901%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-04 15:32:15,2022-03-03 14:24:50,812504977802553,400078302553,WV1bz61b76cd509c01f660006050222f3,WV14u5b47363a6c04028800074c076207,2022-03-04 15:22:23,114.4.222.10,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1819%29,native,6.91.1,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-05-15 17:28:11,2022-05-04 19:24:03,864743371908498,400078308498,WV17z600b741e31858cd900057b00d83f,WV12z61e0fae74020271900061700f207,2022-05-09 16:22:46,140.213.74.4,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2239%29,native,6.55.1,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-03-25 13:26:04,2022-03-18 15:28:15,816655897914663,400078314663,WV11z614ac21b1adbfa5d00078a01b598,WV1fz5a35f4e25228cd3400155532c4c6,2022-03-18 13:34:52,120.188.79.58,MTOPSDK%2F3.1.1.7+%28Android%3B7.1.1%3BOPPO%3BCPH1725%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-04-15 09:04:57,2022-04-14 20:44:41,847428362056312,400078356312,WV1fz5d5278663c3712410008f9461234,WV12z625810496ec33da40005f002cf14,2022-04-14 20:16:35,116.206.35.28,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BINFINIX+MOBILITY+LIMITED%3BInfinix+X689B%29,native,6.98.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-03-03 09:13:34,2022-03-02 07:10:20,811273739313935,400078713935,WV12z5e1b65b9583c4f800009b3ee9d0a,WV13z61796f827d2204c50007be017902,2022-03-02 17:30:21,114.125.204.184,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1901%29,native,6.94.3,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-12 12:06:09,2022-03-04 22:06:11,806993833928489,400079328489,WV19z5ee0dac7559b118202e8a7014042,wV1bs6228422b4efe89ab00034d2ae718,2022-03-09 14:03:23,182.0.243.174,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.101 Safari/537.36",pc,\N,telkomsel.com,印度尼西亚,,sms
2022-04-19 20:05:15,2022-04-19 20:32:53,845579851472796,400079472796,WV16z5f7df38a7b36427e000581018e06,WV1cz625bfedf486e43fc00065601776f,2022-04-18 17:25:48,114.125.230.71,MTOPSDK%2F1.9.3.48%20%28iOS%3B13.7%3BApple%3BiPhone9%2C4%29,native,6.98.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-05-08 16:05:41,2022-05-08 16:47:19,860007828963354,400080363354,WV15z59b230852b99ba86000ee42eb3c5,WV14z5d9eef1269b948ff008220844de4,2022-02-17 20:41:41,103.107.199.125,MTOPSDK%2F1.9.3.48%20%28iOS%3B14.7.1%3BApple%3BiPhone12%2C1%29,native,6.93.1,gslnetworks.com.au,新加坡,,sms
2022-03-23 17:21:58,2022-03-20 18:21:37,824891952466337,400080666337,WV19z5d5ffd9f7ae70af6000a1f0c64aa,WV1bz6236f91822fbaff10005f2019091,2022-03-20 17:55:55,140.213.70.80,MTOPSDK%2F1.9.3.48%20%28iOS%3B14.8%3BApple%3BiPhone10%2C3%29,native,6.95.0,xl.co.id,印度尼西亚,楠榜省,sms
2022-04-16 10:42:02,2022-03-28 20:56:00,824878421038949,400080738949,WV1fz6051c99860b062430005f4004f14,WV10z5eac1564372008820007d2007943,2022-03-29 12:10:40,182.1.195.252,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1727%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
